Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
São João,2018,2971519,Reserva Bruto 2018,3.7,99,15.0,Portugal,Bairrada
Murganheira,2015,2081951,Chardonnay Bruto 2015,4.0,26,22.71,Portugal,Távora-Varosa
Murganheira,2019,1712635,Reserva Bruto 2019,3.7,40,11.29,Portugal,Távora-Varosa
Murganheira,2016,3995029,Único Bruto 2016,4.1,30,22.71,Portugal,Távora-Varosa
Raposeira,2015,1783658,Reserva Bruto 2015,3.5,274,11.35,Portugal,Douro
Caves Transmontanas,2014,1442114,Vértice Gouveio Bruto 2014,4.1,28,36.95,Portugal,Douro
Kompassus,2016,2156928,Blanc de Noirs 2016,0.0,5,16.45,Portugal,Bairrada
Soalheiro,2017,1483527,Alvarinho Bruto 2017,4.0,290,19.9,Portugal,Monção e Melgaço
Soalheiro,2017,1483527,Alvarinho Bruto 2017,4.0,290,19.9,Portugal,Monção e Melgaço
São João,,1296046,Bruto ,3.6,450,5.89,Portugal,Beiras
Casa de Saima,2016,1362670,Baga Bruto 2016,4.1,31,12.5,Portugal,Bairrada
Cartuxa,2014,2323230,Évora Espumante Bruto Rosé 2014,3.9,119,22.5,Portugal,Évora
Luis Pato,N.V.,2133824,Bruto Maria Gomes N.V.,3.6,871,8.35,Portugal,Beiras
Aphros,2021,5360076,Phaunus Pet Nat 2021,4.0,460,22.0,Portugal,Vinho Verde
Murganheira,2013,1973752,Vintage Bruto 2013,3.9,284,32.8,Portugal,Távora-Varosa
Aphros,2021,7309272,Phaunus Pet Nat Rosé 2021,3.8,40,22.0,Portugal,Vinho Verde
Murganheira,2017,1261672,Super Reserva Bruto 2017,4.1,314,12.9,Portugal,Távora-Varosa
Marquês de Marialva,2017,1370711,Bical - Arinto Reserva Bruto 2017,4.2,158,11.3,Portugal,Bairrada
Távora,2021,2646624,Fraga da Pena Bruto 2021,4.2,53,10.25,Portugal,Beiras
Raposeira,2015,1815592,Super Reserva Bruto 2015,3.8,41,9.0,Portugal,Vinho de Portugal
Távora,2021,2460308,Terras do Demo Reserva Bruto 2021,0.0,0,8.29,Portugal,Távora-Varosa
Dulcinea Santos Ferreira,N.V.,5792864,Sidónio de Sousa Rosé Brut Nature N.V.,3.7,153,8.1,Portugal,Bairrada
Dom Ponciano,2013,7410823,Grande Reserva Bruto Natural 2013,4.3,55,28.95,Portugal,Monção e Melgaço
Raposeira,2016,1815592,Super Reserva Bruto 2016,0.0,4,9.0,Portugal,Vinho de Portugal
Murganheira,2014,2081951,Chardonnay Bruto 2014,0.0,9,24.0,Portugal,Távora-Varosa
Raposeira,2016,1958397,Peerless Bruto 2016,0.0,22,9.0,Portugal,Távora-Varosa
Adega Mayor,2019,2230697,Monte Mayor Bruto 2019,0.0,24,16.0,Portugal,Alentejano
Valados de Melgaço,2014,5678028,Reserva Alvarinho Extra Bruto 2014,0.0,2,13.0,Portugal,Monção e Melgaço
Quinta do Ortigao,2019,2711085,Espumante Rosé 2019,0.0,2,12.89,Portugal,Bairrada
Real Companhia Velha,2015,2398060,Espumante Bruto 2015,0.0,24,30.0,Portugal,Douro
Real Companhia Velha,2017,2398060,Espumante Bruto 2017,0.0,15,28.0,Portugal,Douro
Murganheira,2010,1799980,Touriga Nacional Blanc de Noirs Bruto 2010,4.3,66,25.49,Portugal,Távora-Varosa
Casa de Saima,2018,1362670,Baga Bruto 2018,0.0,8,12.24,Portugal,Bairrada
Quinta da Raza,2017,5756621,Bruto Natural 2017,0.0,15,12.1,Portugal,Vinho Verde
Quinta da Atela,2021,6887793,Frisante Branco 2021,0.0,1,6.4,Portugal,Tejo
Valados de Melgaço,2015,5678028,Reserva Alvarinho Extra Bruto 2015,3.9,40,12.0,Portugal,Monção e Melgaço
Valados de Melgaço,2019,5678028,Reserva Alvarinho Extra Bruto 2019,4.1,79,12.0,Portugal,Monção e Melgaço
Casa de Saima,2018,1362670,Baga Bruto 2018,0.0,8,12.24,Portugal,Bairrada
Colinas,2015,7420578,Reserva Cuvée Brut Nature 2015,4.1,166,21.0,Portugal,Bairrada
Caves Primavera,2020,2442448,Bruto 2020,0.0,2,12.95,Portugal,Bairrada
Raposeira,2015,1900957,Bruto Rosé 2015,3.6,69,8.5,Portugal,Douro
Raposeira,2011,1961805,Velha Reserva Bruto 2011,3.9,78,11.5,Portugal,Douro
Campolargo,2015,78252,Espumante Bruto 2015,0.0,16,28.0,Portugal,Bairrada
São Domingos,2017,2694378,Rosé Bruto 2017,0.0,17,11.95,Portugal,Bairrada
Murganheira,2014,1304979,Millesimé Bruto 2014,0.0,1,12.95,Portugal,Beiras
Kompassus,2012,1465525,Espumante Rosé 2012,0.0,5,16.49,Portugal,Bairrada
Cartuxa,2007,1829667,Évora Espumante Bruto 2007,4.0,36,37.95,Portugal,Évora
Kompassus,2015,6280613,Blanc Brut 2015,3.5,58,11.95,Portugal,Bairrada
São Domingos,2012,1543646,Lopo de Freitas Bruto 2012,3.9,67,26.95,Portugal,Bairrada
Messias,2011,2870778,Blanc De Blancs Grand Cuvée 2011,3.7,41,21.95,Portugal,Bairrada
Quinta das Bágeiras,2020,1577156,Bruto Natural Branco 2020,3.9,120,8.7,Portugal,Bairrada
Murganheira,2009,1799980,Touriga Nacional Blanc de Noirs Bruto 2009,4.3,57,21.49,Portugal,Távora-Varosa
Cabeças do Reguengo,2012,5595405,Respiro Espumante 2012,0.0,6,31.0,Portugal,Beira Interior
Campolargo,2016,2051824,Espumante Bruto Rosé 2016,0.0,4,32.75,Portugal,Bairrada
Quinta do Valdoeiro,2015,1460537,Baga - Chardonnay Brut 2015,4.0,49,9.18,Portugal,Bairrada
Aliança,2015,6910033,Grande Reserva Bruto 2015,4.0,56,17.85,Portugal,Bairrada
Murganheira,2013,1304979,Millesimé Bruto 2013,0.0,5,8.99,Portugal,Beiras
Kompassus,2020,2156928,Blanc de Noirs 2020,0.0,0,14.5,Portugal,Bairrada
