Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
W. & J. Graham's,2005,1391837,Quinta dos Malvedos Vintage Port 2005,4.2,319,44.28,Portugal,Porto
Messias,1964,1521009,Colheita Port 1964,4.6,60,249.0,Portugal,Porto
Vista Alegre,1994,1196275,Colheita Porto 1994,0.0,9,59.8,Portugal,Porto
C. da Silva,2016,1155199,Dalva Vintage Porto 2016,0.0,4,40.48,Portugal,Porto
Maynard's,2004,1190331,Colheita Port 2004,3.9,110,34.8,Portugal,Porto
Messias,1965,1521009,Colheita Port 1965,4.7,55,239.0,Portugal,Porto
Kopke,2006,4967750,Porto White Colheita 2006,0.0,1,54.01,Portugal,Porto
Cálem,2015,1153067,Late Bottled Vintage Port 2015,3.8,264,14.49,Portugal,Porto
Morgadio da Calçada,2017,1201992,Vinho do Porto Vintage 2017,0.0,0,70.8,Portugal,Porto
Cálem,1983,1198393,Porto Tawny Colheita 1983,4.5,38,68.25,Portugal,Porto
Poças,2004,1136261,Colheita Port 2004,0.0,4,45.6,Portugal,Porto
Quinta de Valle Longo,2007,1505175,Vintage Porto 2007,0.0,22,33.0,Portugal,Porto
C. da Silva,1997,1155199,Dalva Vintage Porto 1997,4.3,48,30.44,Portugal,Porto
Quinta do Portal,1999,1136448,Vintage Port 1999,3.8,217,53.5,Portugal,Porto
Borges,2004,1141833,Vintage Port 2004,4.1,36,42.0,Portugal,Porto
Vista Alegre,2004,1196275,Colheita Porto 2004,4.0,52,27.0,Portugal,Porto
Vieira de Sousa,1950,7823913,Single Harvest Tawny Colheita Porto 1950,0.0,0,455.0,Portugal,Porto
Vista Alegre,1935,1196275,Colheita Porto 1935,0.0,0,1000.8,Portugal,Porto
Poças,1985,1150822,Vintage Port 1985,4.0,33,86.1,Portugal,Porto
Vieira de Sousa,2010,7823913,Single Harvest Tawny Colheita Porto 2010,0.0,9,34.0,Portugal,Porto
Messias,2000,1521009,Colheita Port 2000,3.8,138,65.0,Portugal,Porto
Messias,1965,1189352,Port Vintage Quinta Do Cachão 1965,0.0,6,369.7,Portugal,Porto
Maynard's,2009,1190331,Colheita Port 2009,0.0,9,33.59,Portugal,Porto
Poças,1996,1150822,Vintage Port 1996,4.0,112,40.61,Portugal,Porto
Poças,2020,1150822,Vintage Port 2020,0.0,5,62.16,Portugal,Porto
Maynard's,2002,1614920,Vintage Port 2002,0.0,3,56.0,Portugal,Porto
Vieira de Sousa,N.V.,5729352,20 Anos White Port N.V.,4.2,112,44.5,Portugal,Porto
Pacheca,N.V.,2631836,White Port N.V.,3.9,354,16.0,Portugal,Porto
Quinta de La Rosa,2020,1205379,Vintage Port 2020,0.0,4,62.99,Portugal,Porto
Vieira de Sousa,2003,7823913,Single Harvest Tawny Colheita Porto 2003,3.9,39,49.0,Portugal,Porto
Vista Alegre,1934,1196275,Colheita Porto 1934,0.0,3,1030.79,Portugal,Porto
Poças,2004,1150822,Vintage Port 2004,0.0,16,32.52,Portugal,Porto
Ramos Pinto,2007,1393914,Quinta de Ervamoira Vintage Porto 2007,4.3,52,73.0,Portugal,Porto
Maynard's,2007,1614920,Vintage Port 2007,0.0,2,57.0,Portugal,Porto
Maynard's,1966,1190331,Colheita Port 1966,0.0,2,244.8,Portugal,Porto
Churchill's,2005,83737,Late Bottled Vintage Port 2005,4.0,262,19.31,Portugal,Porto
Quinta do Infantado,1995,1204939,Vintage Port 1995,4.2,53,111.32,Portugal,Porto
Quinta do Infantado,1999,1204939,Vintage Port 1999,4.2,27,125.0,Portugal,Porto
Wine & Soul,N.V.,3589226,5G Five Generations N.V.,4.9,26,1500.0,Portugal,Porto
Maynard's,1963,1190331,Colheita Port 1963,0.0,17,336.01,Portugal,Porto
Krohn,1996,1136061,Colheita Port 1996,4.0,228,47.6,Portugal,Porto
